Koordinatensystem : Lambert konform konisch
Rechtswert        : 3786500 Meter
Hochwert          : 2716500 Meter
Hoehenlage        : 43 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3786500 2716500 12  1 13  -5.6 1000  54  5.3 8  1.6  62    0   56 236 -287  0
3786500 2716500 12  1 14  -5.5 1000  49  5.6 8  1.6  65    2   74 244 -291  0
3786500 2716500 12  1 15  -5.7 1000  45  4.9 6  1.7  67   25   70 236 -292  0
3786500 2716500 12  1 16  -6.0 1000  42  4.6 8  1.7  69   26   31 238 -292  0
3786500 2716500 12  1 17  -6.0  999  50  5.2 8  1.7  70    0    0 248 -289  0
3786500 2716500 12  1 18  -6.2  999  52  5.2 8  1.7  70    0    0 250 -287  0
3786500 2716500 12  1 19  -6.5  999  50  4.4 8  1.7  71    0    0 253 -288  0
3786500 2716500 12  1 20  -6.7 1000  51  5.1 8  1.7  72    0    0 254 -288  0
3786500 2716500 12  1 21  -6.6 1000  51  4.4 8  1.7  72    0    0 255 -287  0
3786500 2716500 12  1 22  -6.6 1000  62  4.5 8  1.7  72    0    0 256 -287  0
3786500 2716500 12  1 23  -6.6 1001  63  4.4 8  1.7  73    0    0 257 -286  0
3786500 2716500 12  1 24  -6.4 1001  56  3.6 8  1.7  73    0    0 260 -286  0
3786500 2716500 12  2  1  -6.5 1001  63  3.6 8  1.7  72    0    0 262 -285  0
3786500 2716500 12  2  2  -6.7 1001  64  3.0 7  1.7  72    0    0 256 -284  0
3786500 2716500 12  2  3  -6.8 1001  63  3.6 8  1.7  75    0    0 257 -284  0
3786500 2716500 12  2  4  -6.9 1002  61  3.3 8  1.8  77    0    0 263 -284  0
3786500 2716500 12  2  5  -7.0 1002  68  3.1 8  1.8  78    0    0 263 -283  0
3786500 2716500 12  2  6  -7.1 1002  71  2.6 8  1.8  78    0    0 264 -283  0
3786500 2716500 12  2  7  -7.1 1002  78  2.6 8  1.8  78    0    0 265 -283  0
3786500 2716500 12  2  8  -7.2 1003  69  2.3 8  1.8  80    0    0 266 -283  0
3786500 2716500 12  2  9  -7.1 1003  69  2.3 7  1.8  83    0    6 260 -283  0
3786500 2716500 12  2 10  -7.0 1003  56  2.2 8  1.9  83    0   34 259 -283  0
3786500 2716500 12  2 11  -6.9 1004  68  2.0 8  1.9  84    2   70 265 -285  0
3786500 2716500 12  2 12  -6.7 1004  71  2.0 8  2.0  85    0   48 265 -288  0
3786500 2716500 12  2 13  -6.5 1004  56  1.8 8  2.0  85    0   50 266 -290  0
3786500 2716500 12  2 14  -6.1 1004  55  1.9 8  2.0  83    0   45 267 -291  0
3786500 2716500 12  2 15  -6.3 1003  65  1.7 8  2.0  83    0   31 266 -291  0
3786500 2716500 12  2 16  -6.1 1003  26  1.4 5  2.0  83    2   26 244 -290  0
3786500 2716500 12  2 17  -6.9 1003  32  1.2 4  2.0  84    0    0 216 -288  0
3786500 2716500 12  2 18  -7.1 1004  13  1.3 4  1.9  86    0    0 207 -286  0
3786500 2716500 12  2 19  -7.0 1004  31  0.7 6  2.0  87    0    0 216 -285  0
3786500 2716500 12  2 20  -6.9 1004  48  1.2 8  2.0  87    0    0 241 -285  0
3786500 2716500 12  2 21  -6.6 1004  44  1.4 8  2.0  87    0    0 254 -284  0
3786500 2716500 12  2 22  -6.7 1004  61  1.5 8  2.0  86    0    0 253 -282  0
3786500 2716500 12  2 23  -7.1 1005 101  1.1 7  2.0  86    0    0 245 -283  0
3786500 2716500 12  2 24  -7.2 1005 161  0.9 7  1.9  85    0    0 238 -283  0
3786500 2716500 12  3  1  -6.1 1005 158  1.0 7  1.9  84    0    0 239 -284  0
3786500 2716500 12  3  2  -6.5 1005 141  0.9 8  2.0  84    0    0 246 -284  0
3786500 2716500 12  3  3  -7.6 1005  11  0.9 8  1.9  86    0    0 249 -284  0
3786500 2716500 12  3  4  -8.3 1005  44  0.8 7  1.8  87    0    0 238 -284  0
3786500 2716500 12  3  5  -8.7 1005  65  0.8 6  1.8  88    0    0 224 -283  0
3786500 2716500 12  3  6  -8.7 1004  76  1.4 7  1.8  89    0    0 222 -282  0
3786500 2716500 12  3  7  -8.3 1005  74  0.9 8  1.8  88    0    0 233 -282  0
3786500 2716500 12  3  8  -7.7 1005  92  0.9 8  1.8  88    0    0 238 -282  0
3786500 2716500 12  3  9  -8.4 1005 118  1.1 8  1.8  88    0   14 237 -282  0
3786500 2716500 12  3 10  -6.6 1005 138  1.5 4  1.9  89   12   68 220 -284  0
3786500 2716500 12  3 11  -4.8 1006 151  1.0 4  2.1  85   53  136 208 -288  0
3786500 2716500 12  3 12  -4.9 1006 192  0.9 6  2.2  82   44  157 220 -292  0
3786500 2716500 12  3 13  -3.1 1007 203  0.6 7  2.2  79   30  150 238 -296  0
3786500 2716500 12  3 14  -3.6 1006 208  1.2 8  2.3  78   18  121 252 -298  0
3786500 2716500 12  3 15  -3.4 1006 255  0.9 7  2.3  80   22   95 253 -299  0
3786500 2716500 12  3 16  -4.2 1006 251  1.0 6  2.3  81   11   41 243 -301  0
3786500 2716500 12  3 17  -5.1 1006 231  0.9 6  2.3  84    0    0 235 -302  0
3786500 2716500 12  3 18  -5.3 1007 190  0.8 6  2.3  88    0    0 232 -302  0
3786500 2716500 12  3 19  -5.6 1007 204  1.1 6  2.3  89    0    0 230 -300  0
3786500 2716500 12  3 20  -4.0 1008 187  1.4 6  2.3  88    0    0 230 -298  0
3786500 2716500 12  3 21  -4.2 1008 161  1.7 6  2.4  86    0    0 231 -296  0
3786500 2716500 12  3 22  -4.8 1009 164  1.9 6  2.3  85    0    0 228 -291  0
3786500 2716500 12  3 23  -3.9 1009 160  2.4 7  2.3  84    0    0 232 -287  0
3786500 2716500 12  3 24  -3.7 1009 150  2.3 7  2.4  83    0    0 235 -284  0
3786500 2716500 12  4  1  -3.3 1009 155  2.3 8  2.4  82    0    0 240 -282  0
3786500 2716500 12  4  2  -3.9 1010 152  2.2 8  2.4  82    0    0 244 -281  0
3786500 2716500 12  4  3  -5.8 1010 142  1.9 4  2.3  86    0    0 227 -280  0
3786500 2716500 12  4  4  -5.6 1010 146  2.3 0  2.1  86    0    0 198 -280  0
3786500 2716500 12  4  5  -5.7 1010 149  2.3 0  2.1  84    0    0 185 -280  0
3786500 2716500 12  4  6  -6.3 1010 145  2.5 0  2.1  86    0    0 185 -281  0
3786500 2716500 12  4  7  -5.7 1011 139  3.0 0  2.1  85    0    0 186 -282  0
3786500 2716500 12  4  8  -5.8 1011 138  3.0 0  2.0  81    0    0 188 -284  0
3786500 2716500 12  4  9  -5.4 1011 142  3.4 0  2.0  80    2   13 189 -286  0
3786500 2716500 12  4 10  -4.3 1011 139  4.6 1  2.1  79   37   57 196 -290  0
3786500 2716500 12  4 11  -2.8 1011 149  5.0 3  2.2  74   84   91 211 -295  0
3786500 2716500 12  4 12  -1.9 1012 154  5.6 4  2.2  70   86  116 227 -300  0
3786500 2716500 12  4 13  -1.0 1011 159  6.4 7  2.3  68   22  113 248 -304  0
3786500 2716500 12  4 14  -0.7 1010 157  6.6 7  2.4  66   12   93 265 -307  0
3786500 2716500 12  4 15  -0.6 1010 152  6.4 8  2.4  67    8   64 274 -308  0
3786500 2716500 12  4 16  -0.9 1009 152  6.5 7  2.5  70    1   23 277 -309  0
3786500 2716500 12  4 17  -1.4 1009 154  5.7 6  2.7  77    0    0 270 -310  0
3786500 2716500 12  4 18  -1.0 1009 162  5.7 7  2.8  81    0    0 272 -309  0
3786500 2716500 12  4 19  -0.7 1009 144  5.7 8  2.8  79    0    0 283 -308  0
3786500 2716500 12  4 20  -0.2 1008 148  5.2 8  2.8  76    0    0 290 -306  0
3786500 2716500 12  4 21  -0.3 1008 149  5.2 7  2.8  76    0    0 289 -304  0
3786500 2716500 12  4 22  -0.8 1007 145  5.4 7  3.1  84    0    0 286 -303  0
3786500 2716500 12  4 23  -0.3 1006 152  5.6 7  3.3  89    0    0 287 -302  0
3786500 2716500 12  4 24   0.1 1005 152  5.1 7  3.4  89    0    0 289 -302  0
3786500 2716500 12  5  1   0.5 1005 157  4.5 8  3.4  88    0    0 294 -303  0
3786500 2716500 12  5  2   1.2 1004 161  5.2 8  3.5  87    0    0 301 -305  0
3786500 2716500 12  5  3   1.1 1003 158  4.8 7  3.7  88    0    0 300 -308  0
3786500 2716500 12  5  4   1.6 1002 164  5.1 7  3.7  89    0    0 299 -310  0
3786500 2716500 12  5  5   2.1 1001 178  4.9 7  3.9  88    0    0 304 -312  0
3786500 2716500 12  5  6   2.5 1001 188  5.3 8  4.0  88    0    0 309 -313  0
3786500 2716500 12  5  7   2.6 1000 178  4.7 8  4.1  88    0    0 315 -314  0
3786500 2716500 12  5  8   2.6 1000 174  4.8 8  4.1  88    0    0 317 -315  0
3786500 2716500 12  5  9   2.3  999 203  4.9 8  4.1  88    0    8 318 -316  0
3786500 2716500 12  5 10   2.0  999 215  4.4 6  4.0  90    1   45 311 -317  0
3786500 2716500 12  5 11   1.6  999 218  4.4 6  4.0  91    4   77 301 -318  0
3786500 2716500 12  5 12   1.1  999 208  3.7 5  3.9  93   28  125 293 -318  0
3786500 2716500 12  5 13   1.1  998 220  4.0 7  3.9  94   14  119 291 -318  0
3786500 2716500 12  5 14   1.0  998 230  3.8 8  3.9  94    0   50 305 -318  0
3786500 2716500 12  5 15   0.8  998 238  3.5 8  3.9  94    0   30 312 -318  0
3786500 2716500 12  5 16   0.8  998 252  3.5 7  3.9  94    3   27 303 -318  0
3786500 2716500 12  5 17   1.1  998 254  3.5 8  3.9  94    0    0 304 -318  0
3786500 2716500 12  5 18   1.1  998 271  2.6 8  3.9  94    0    0 312 -318  0
3786500 2716500 12  5 19   1.1  998 252  1.9 8  3.9  94    0    0 312 -318  0
3786500 2716500 12  5 20   0.9  998 277  1.7 8  3.9  94    0    0 310 -317  0
3786500 2716500 12  5 21   0.9  999 283  2.1 8  3.9  95    0    0 309 -317  0
3786500 2716500 12  5 22   0.9  999 303  2.2 8  3.9  95    0    0 307 -314  0
3786500 2716500 12  5 23   1.1  999  98  1.9 8  3.9  93    0    0 305 -311  0
3786500 2716500 12  5 24   0.9  999 247  2.1 8  3.8  93    0    0 303 -308  0
3786500 2716500 12  6  1   0.8  999 199  1.9 8  3.8  93    0    0 301 -308  0
3786500 2716500 12  6  2   0.8  999 176  1.5 7  3.8  92    0    0 293 -308  0
3786500 2716500 12  6  3   0.6  998 162  1.0 8  3.7  92    0    0 290 -307  0
3786500 2716500 12  6  4   0.2  998 141  1.1 8  3.7  92    0    0 293 -307  0
3786500 2716500 12  6  5   0.4  998 147  1.8 7  3.6  93    0    0 285 -305  0
3786500 2716500 12  6  6   0.2  998 167  0.9 7  3.6  92    0    0 278 -304  0
3786500 2716500 12  6  7   0.5  998 155  1.5 7  3.6  91    0    0 276 -303  0
3786500 2716500 12  6  8   0.5  997 156  1.3 7  3.6  90    0    0 275 -301  0
3786500 2716500 12  6  9   0.8  997 100  1.0 6  3.6  89    0    8 271 -301  0
3786500 2716500 12  6 10   0.8  998 131  1.8 8  3.6  88    1   45 275 -302  0
3786500 2716500 12  6 11   1.4  997 132  1.5 5  3.5  85   37  117 270 -303  0
3786500 2716500 12  6 12   1.8  998 132  1.4 4  3.4  79   60  151 252 -306  0
3786500 2716500 12  6 13   2.5  997 110  1.3 4  3.2  72   80  159 248 -310  0
3786500 2716500 12  6 14   2.2  997  87  1.4 5  3.2  70   51  137 252 -312  0
3786500 2716500 12  6 15   1.9  997  46  1.9 5  3.2  73   49  102 256 -313  0
3786500 2716500 12  6 16   0.9  997  45  2.0 6  3.3  77   21   47 259 -311  0
3786500 2716500 12  6 17  -0.1  997  28  2.3 6  3.3  82    0    0 260 -308  0
3786500 2716500 12  6 18  -0.3  997  29  2.5 5  3.2  85    0    0 254 -304  0
3786500 2716500 12  6 19  -0.5  997  53  2.2 5  3.2  86    0    0 249 -302  0
3786500 2716500 12  6 20  -1.0  997  38  2.0 5  3.2  89    0    0 247 -301  0
3786500 2716500 12  6 21  -2.4  997  34  1.9 4  3.1  90    0    0 239 -299  0
3786500 2716500 12  6 22  -3.1  997  29  1.7 4  2.9  91    0    0 231 -298  0
3786500 2716500 12  6 23  -2.8  997  25  2.0 5  2.9  92    0    0 233 -295  0
3786500 2716500 12  6 24  -2.0  998  29  0.8 6  3.0  92    0    0 242 -294  0
3786500 2716500 12  7  1  -2.6  997   2  1.7 7  3.0  91    0    0 251 -294  0
3786500 2716500 12  7  2  -2.9  997  16  1.6 7  2.9  92    0    0 254 -293  0
3786500 2716500 12  7  3  -2.7  997 357  2.0 7  2.9  92    0    0 255 -293  0
3786500 2716500 12  7  4  -2.9  998   6  1.9 7  2.9  91    0    0 255 -292  0
3786500 2716500 12  7  5  -3.7  998  17  1.7 7  2.7  91    0    0 254 -292  0
3786500 2716500 12  7  6  -3.4  998  13  2.3 6  2.7  92    0    0 249 -290  0
3786500 2716500 12  7  7  -3.9  998  20  2.1 5  2.7  92    0    0 240 -289  0
3786500 2716500 12  7  8  -3.7  999  32  1.7 5  2.6  91    0    0 235 -288  0
3786500 2716500 12  7  9  -3.0  999  31  2.4 7  2.7  91    0   13 248 -284  0
3786500 2716500 12  7 10  -2.5  999  27  2.1 6  2.8  90    5   54 255 -283  0
3786500 2716500 12  7 11  -2.0 1000  51  2.3 5  2.9  89   22  107 246 -290  0
3786500 2716500 12  7 12  -1.6 1001  56  2.6 4  2.9  87   57  156 239 -298  0
3786500 2716500 12  7 13  -1.4 1000  28  1.3 3  3.0  86   96  172 232 -303  0
3786500 2716500 12  7 14  -1.2 1000  36  3.0 3  3.1  88   68  147 230 -307  0
3786500 2716500 12  7 15  -0.8 1000  32  2.6 5  3.1  87   31   97 240 -308  0
3786500 2716500 12  7 16  -0.7 1000  44  2.5 8  3.2  87    4   32 261 -306  0
3786500 2716500 12  7 17  -0.9  999  38  2.5 8  3.2  87    0    0 271 -303  0
3786500 2716500 12  7 18  -0.8  999  40  2.1 8  3.2  88    0    0 270 -301  0
3786500 2716500 12  7 19  -0.6  999  40  2.6 8  3.2  88    0    0 271 -299  0
3786500 2716500 12  7 20  -0.3  999  47  2.2 8  3.2  86    0    0 273 -297  0
3786500 2716500 12  7 21  -0.2 1000   7  2.0 8  3.2  86    0    0 273 -297  0
3786500 2716500 12  7 22  -0.1 1000  22  2.0 7  3.3  86    0    0 272 -297  0
3786500 2716500 12  7 23  -0.2 1000  25  2.2 7  3.3  87    0    0 270 -298  0
3786500 2716500 12  7 24  -0.1 1000  17  2.3 8  3.3  86    0    0 275 -299  0
3786500 2716500 12  8  1  -0.2 1000  33  1.9 8  3.3  86    0    0 280 -300  0
3786500 2716500 12  8  2  -0.3 1000  36  1.8 8  3.3  86    0    0 281 -300  0
3786500 2716500 12  8  3  -0.5 1000  39  1.4 8  3.2  87    0    0 283 -301  0
3786500 2716500 12  8  4  -0.4 1000  38  2.0 7  3.2  87    0    0 279 -302  0
3786500 2716500 12  8  5  -0.3 1000  24  0.9 7  3.3  87    0    0 273 -303  0
3786500 2716500 12  8  6  -0.3  999  15  1.4 7  3.3  87    0    0 271 -303  0
3786500 2716500 12  8  7  -0.5 1000  42  1.8 8  3.3  88    0    0 277 -303  0
3786500 2716500 12  8  8  -0.4  999  23  1.7 8  3.3  89    0    0 284 -304  0
3786500 2716500 12  8  9  -0.5 1000 351  1.8 8  3.3  90    0    1 283 -304  0
3786500 2716500 12  8 10  -0.5 1000 353  1.8 8  3.4  91    0   24 282 -305  0
3786500 2716500 12  8 11  -0.3 1000  10  2.6 8  3.4  91    0   31 281 -307  0
3786500 2716500 12  8 12  -0.2 1000   4  2.5 8  3.4  90    0   42 281 -309  0
3786500 2716500 12  8 13  -0.3 1000 336  2.7 8  3.4  89    0   41 280 -311  0
3786500 2716500 12  8 14  -0.3 1001 343  2.8 7  3.3  89    5   86 268 -311  0
3786500 2716500 12  8 15  -0.3 1000 343  2.9 6  3.3  88   12   72 252 -309  0
3786500 2716500 12  8 16  -0.6 1001 335  2.6 8  3.3  89    1   20 263 -305  0
3786500 2716500 12  8 17  -0.7 1001 351  3.4 8  3.3  90    0    0 275 -302  0
3786500 2716500 12  8 18  -0.8 1002 354  3.7 8  3.3  90    0    0 274 -298  0
3786500 2716500 12  8 19  -0.8 1002 354  3.5 8  3.2  89    0    0 273 -295  0
3786500 2716500 12  8 20  -0.7 1003 348  3.3 8  3.2  87    0    0 271 -293  0
3786500 2716500 12  8 21  -0.7 1004 351  2.9 8  3.2  87    0    0 269 -292  0
3786500 2716500 12  8 22  -0.8 1006 333  3.2 7  3.2  87    0    0 263 -291  0
3786500 2716500 12  8 23  -1.1 1007 335  2.5 7  3.1  88    0    0 256 -290  0
3786500 2716500 12  8 24  -1.4 1008 285  2.2 7  3.1  90    0    0 257 -290  0
3786500 2716500 12  9  1  -1.3 1009 268  2.2 7  3.1  89    0    0 257 -294  0
3786500 2716500 12  9  2  -1.1 1010 262  2.0 7  3.1  88    0    0 257 -297  0
3786500 2716500 12  9  3  -1.0 1011 262  2.2 6  3.1  88    0    0 252 -299  0
3786500 2716500 12  9  4  -1.1 1012 264  2.0 6  3.1  89    0    0 246 -301  0
3786500 2716500 12  9  5  -0.4 1012 274  1.8 5  3.2  90    0    0 241 -300  0
3786500 2716500 12  9  6  -0.2 1013 268  2.8 6  3.3  89    0    0 243 -298  0
3786500 2716500 12  9  7   0.0 1013 275  3.7 7  3.4  90    0    0 256 -297  0
3786500 2716500 12  9  8   0.3 1014 273  3.3 7  3.4  90    0    0 264 -301  0
3786500 2716500 12  9  9   0.8 1015 269  4.3 6  3.5  89    0    7 261 -304  0
3786500 2716500 12  9 10   1.0 1016 272  4.4 7  3.6  89    0   21 264 -305  0
3786500 2716500 12  9 11   1.6 1016 283  4.4 6  3.7  89    5   73 267 -307  0
3786500 2716500 12  9 12   1.7 1017 275  4.2 5  3.7  87    7   94 259 -311  0
3786500 2716500 12  9 13   1.8 1017 283  4.2 7  3.7  87   11  102 265 -313  0
3786500 2716500 12  9 14   2.3 1017 291  4.4 3  3.6  81  137   94 255 -315  0
3786500 2716500 12  9 15   2.3 1017 287  4.7 4  3.4  77   81   72 241 -315  0
3786500 2716500 12  9 16   2.1 1018 286  4.0 5  3.5  78    4   22 250 -315  0
3786500 2716500 12  9 17   1.8 1018 283  2.7 6  3.5  81    0    0 259 -314  0
3786500 2716500 12  9 18   2.0 1018 296  3.1 6  3.7  86    0    0 265 -312  0
3786500 2716500 12  9 19   3.2 1019 278  4.8 7  3.8  84    0    0 273 -311  0
3786500 2716500 12  9 20   3.2 1019 280  5.0 7  3.9  81    0    0 281 -310  0
3786500 2716500 12  9 21   3.0 1020 278  4.8 8  3.9  84    0    0 287 -309  0
3786500 2716500 12  9 22   2.8 1020 274  4.7 8  4.0  85    0    0 294 -309  0
3786500 2716500 12  9 23   2.7 1020 278  5.5 7  3.9  86    0    0 291 -310  0
3786500 2716500 12  9 24   3.1 1020 274  4.6 7  3.9  84    0    0 289 -311  0
3786500 2716500 12 10  1   3.0 1020 279  4.4 7  3.9  84    0    0 291 -312  0
3786500 2716500 12 10  2   3.0 1019 304  3.9 6  4.1  88    0    0 287 -313  0
3786500 2716500 12 10  3   3.0 1020 286  2.7 6  4.2  90    0    0 281 -314  0
3786500 2716500 12 10  4   2.0 1021 298  1.7 6  4.1  91    0    0 280 -314  0
3786500 2716500 12 10  5   1.6 1021 323  1.3 6  3.9  92    0    0 278 -315  0
3786500 2716500 12 10  6   1.0 1022 283  0.9 5  3.8  92    0    0 271 -315  0
3786500 2716500 12 10  7   0.7 1023 324  1.1 6  3.8  94    0    0 268 -315  0
3786500 2716500 12 10  8   0.0 1024 283  0.5 6  3.7  95    0    0 271 -315  0
3786500 2716500 12 10  9   0.0 1024 226  0.9 7  3.6  95    0    4 275 -316  0
3786500 2716500 12 10 10   0.9 1025 247  1.5 6  3.7  95    3   46 277 -316  0
3786500 2716500 12 10 11   2.0 1025 237  1.5 4  3.9  94   20  102 264 -317  0
3786500 2716500 12 10 12   2.8 1025 200  1.7 6  4.1  92   11  114 268 -317  0
3786500 2716500 12 10 13   3.2 1025 229  1.5 6  4.2  90   15  123 283 -317  0
3786500 2716500 12 10 14   3.5 1025 229  1.7 7  4.3  89    1   73 293 -318  0
3786500 2716500 12 10 15   3.6 1025 203  2.1 8  4.3  90    0   20 307 -318  0
3786500 2716500 12 10 16   3.7 1024 216  2.3 7  4.5  92    0    9 309 -318  0
3786500 2716500 12 10 17   3.8 1024 233  3.1 8  4.6  93    0    0 312 -318  0
3786500 2716500 12 10 18   4.1 1023 239  3.3 8  4.6  93    0    0 320 -318  0
3786500 2716500 12 10 19   3.9 1023 238  3.2 8  4.7  93    0    0 323 -318  0
3786500 2716500 12 10 20   4.3 1022 236  3.8 8  4.7  92    0    0 326 -318  0
3786500 2716500 12 10 21   4.5 1022 249  4.4 7  4.7  91    0    0 325 -318  0
3786500 2716500 12 10 22   4.7 1021 249  4.5 8  4.8  91    0    0 327 -318  0
3786500 2716500 12 10 23   4.8 1020 259  4.7 8  4.8  91    0    0 333 -319  0
3786500 2716500 12 10 24   4.8 1019 257  4.6 8  4.9  92    0    0 333 -319  0
3786500 2716500 12 11  1   5.1 1018 258  4.7 8  4.9  92    0    0 335 -319  0
3786500 2716500 12 11  2   5.1 1018 261  5.6 8  5.0  92    0    0 336 -319  0
3786500 2716500 12 11  3   5.4 1017 271  5.3 8  5.1  92    0    0 336 -319  0
3786500 2716500 12 11  4   5.4 1017 270  5.0 8  5.1  92    0    0 337 -319  0
3786500 2716500 12 11  5   5.6 1016 273  5.0 8  5.2  93    0    0 336 -319  0
3786500 2716500 12 11  6   5.8 1016 274  4.5 8  5.3  93    0    0 337 -319  0
3786500 2716500 12 11  7   5.8 1016 272  4.4 8  5.3  92    0    0 337 -319  0
3786500 2716500 12 11  8   5.9 1016 268  4.7 8  5.2  91    0    0 336 -322  0
3786500 2716500 12 11  9   5.8 1016 280  4.5 8  5.3  92    0    3 336 -325  0
3786500 2716500 12 11 10   5.9 1016 271  4.8 7  5.3  93    0   26 331 -326  0
3786500 2716500 12 11 11   6.2 1016 268  4.7 6  5.4  92    0   45 321 -327  0
3786500 2716500 12 11 12   6.6 1016 274  4.5 6  5.4  91    0   53 315 -329  0
3786500 2716500 12 11 13   6.6 1016 278  4.1 8  5.5  90    0   24 326 -332  0
3786500 2716500 12 11 14   6.7 1016 295  3.8 8  5.5  90    0   28 337 -333  0
3786500 2716500 12 11 15   6.8 1015 277  4.1 8  5.4  89    0   27 336 -333  0
3786500 2716500 12 11 16   6.8 1015 264  4.5 7  5.4  88    4   20 330 -333  0
3786500 2716500 12 11 17   6.5 1015 290  4.0 7  5.3  88    0    0 323 -332  0
3786500 2716500 12 11 18   6.5 1015 276  4.6 7  5.2  87    0    0 321 -331  0
3786500 2716500 12 11 19   6.6 1014 284  4.5 8  5.2  86    0    0 327 -330  0
3786500 2716500 12 11 20   6.4 1014 273  4.3 7  5.2  86    0    0 326 -330  0
3786500 2716500 12 11 21   6.4 1014 284  4.4 7  5.1  86    0    0 318 -330  0
3786500 2716500 12 11 22   6.1 1013 279  4.6 8  5.1  87    0    0 324 -329  0
3786500 2716500 12 11 23   6.3 1012 281  5.2 8  5.1  87    0    0 329 -329  0
3786500 2716500 12 11 24   6.2 1012 274  5.8 8  5.0  85    0    0 328 -329  0
3786500 2716500 12 12  1   6.1 1011 282  5.2 7  4.9  83    0    0 319 -328  0
3786500 2716500 12 12  2   5.9 1011 284  5.6 7  4.9  83    0    0 311 -327  0
3786500 2716500 12 12  3   5.6 1010 300  5.4 8  4.8  84    0    0 314 -327  0
3786500 2716500 12 12  4   5.6 1010 317  4.7 8  4.7  83    0    0 320 -327  0
3786500 2716500 12 12  5   5.4 1010 307  5.1 7  4.6  82    0    0 314 -326  0
3786500 2716500 12 12  6   5.0 1010 312  4.1 6  4.4  80    0    0 302 -326  0
3786500 2716500 12 12  7   4.2 1010 305  3.6 7  4.3  82    0    0 301 -324  0
3786500 2716500 12 12  8   4.2 1010 300  3.3 7  4.3  84    0    0 306 -323  0
3786500 2716500 12 12  9   4.6 1010 306  3.2 7  4.4  84    0    7 307 -321  0
3786500 2716500 12 12 10   4.8 1011 315  3.9 7  4.5  84    0   26 308 -320  0
3786500 2716500 12 12 11   5.1 1011 328  3.7 8  4.6  85    0   35 314 -322  0
3786500 2716500 12 12 12   5.3 1011 328  3.9 7  4.7  85    0   62 314 -326  0
3786500 2716500 12 12 13   5.6 1011 329  3.6 8  4.6  83    0   59 313 -329  0
3786500 2716500 12 12 14   5.5 1011 334  4.9 7  4.6  81    3   67 314 -331  0
3786500 2716500 12 12 15   3.8 1012   5  4.2 5  4.3  80   60   32 293 -331  0
3786500 2716500 12 12 16   3.0 1012   2  5.4 7  3.8  78    0   14 288 -330  0
3786500 2716500 12 12 17   2.2 1013 354  4.8 7  3.5  75    0    0 296 -328  0
3786500 2716500 12 12 18   1.4 1014 355  5.2 6  3.1  72    0    0 287 -327  0
3786500 2716500 12 12 19   0.8 1015 348  4.6 6  2.8  70    0    0 278 -322  0
3786500 2716500 12 12 20   0.0 1016   8  4.4 6  2.7  68    0    0 276 -318  0
3786500 2716500 12 12 21  -0.2 1016   3  4.3 7  2.5  66    0    0 278 -317  0
3786500 2716500 12 12 22  -0.5 1017   8  4.5 7  2.3  64    0    0 280 -314  0
3786500 2716500 12 12 23  -1.1 1018  27  5.0 6  2.2  61    0    0 271 -311  0
3786500 2716500 12 12 24  -1.5 1017   9  4.2 6  2.1  61    0    0 263 -310  0
3786500 2716500 12 13  1  -2.3 1018   4  3.4 4  2.1  66    0    0 250 -311  0
3786500 2716500 12 13  2  -2.6 1018  18  3.3 1  2.2  70    0    0 222 -311  0
3786500 2716500 12 13  3  -3.2 1018  16  2.5 0  2.2  72    0    0 201 -310  0
3786500 2716500 12 13  4  -4.3 1019 354  2.1 0  2.2  77    0    0 194 -308  0
3786500 2716500 12 13  5  -4.8 1019 357  1.9 0  2.2  83    0    0 192 -307  0
